N,time,lambda,chain,IPR,norm
1000,4353.0733647318875,1.5,fibonacci,0.006257564441131769,0.9999999990887793
1000,4489.251258218603,1.5,fibonacci,0.005444283729573285,0.9999999990704309
1000,4629.689226627263,1.5,fibonacci,0.006222865953106465,0.9999999990189106
1000,4774.520538566127,1.5,fibonacci,0.005601575128411377,0.9999999989327316
1000,4923.882631706737,1.5,fibonacci,0.005282199065506707,0.9999999988766786
1000,5077.917243205398,1.5,fibonacci,0.005572486222701562,0.9999999987999225
1000,5236.77054420465,1.5,fibonacci,0.005321288237056081,0.9999999986688667
1000,5400.593278542368,1.5,fibonacci,0.005667310927755967,0.9999999985443587
1000,5569.5409058001305,1.5,fibonacci,0.0064277638898558856,0.9999999983097981
1000,5743.773748826581,1.5,fibonacci,0.005415881869815232,0.9999999979787321
1000,5923.4571458758055,1.5,fibonacci,0.005097609794307907,0.9999999976917334
1000,6108.76160750504,1.5,fibonacci,0.005655712807835939,0.9999999969468436
1000,6299.862978380694,1.5,fibonacci,0.005249925865821622,0.9999999965971469
1000,6496.942604146125,1.5,fibonacci,0.005937373631078705,0.9999999959653888
1000,6700.18750350959,1.5,fibonacci,0.004243381656303703,0.9999999948742692
1000,6909.790545715645,1.5,fibonacci,0.004839770549992574,0.9999999939547076
1000,7125.950633568411,1.5,fibonacci,0.00571951605311072,0.9999999929987823
1000,7348.872892180388,1.5,fibonacci,0.0036640059426760675,0.9999999914044053
1000,7578.76886362593,1.5,fibonacci,0.0038898834379537724,0.9999999897170728
1000,7815.856707684091,1.5,fibonacci,0.004909463264846059,0.9999999878134962
1000,8060.361408861345,1.5,fibonacci,0.0037355051074932986,0.9999999856673363
1000,8312.514989890631,1.5,fibonacci,0.0040024336608268235,0.9999999837705155
1000,8572.556731909324,1.5,fibonacci,0.003818636211160704,0.9999999814688642
1000,8840.733401525064,1.5,fibonacci,0.004091350237827302,0.9999999787277852
1000,9117.299484984922,1.5,fibonacci,0.003770997282003684,0.9999999762112255
1000,9402.517429670132,1.5,fibonacci,0.0034043712457091572,0.9999999729307404
1000,9696.65789314552,1.5,fibonacci,0.00362126121970112,0.9999999708884834
1000,10000.0,1.5,fibonacci,0.0032111101278793188,0.9999999676082469
1000,0.0,1.5,tribonacci,0.0410088225794245,1.0
1000,1.0,1.5,tribonacci,0.040991805550540106,0.9999999999903832
1000,1.0312831606721848,1.5,tribonacci,0.04098974450218674,0.9999999999881438
1000,1.0635449574860112,1.5,tribonacci,0.0409874457425259,0.9999999999899674
1000,1.096816005273138,1.5,tribonacci,0.04098488417018424,0.9999999999955829
1000,1.1311278765939214,1.5,tribonacci,0.040982032479712494,0.9999999999998479
1000,1.1665131316981963,1.5,tribonacci,0.04097886106321474,1.000000000000228
1000,1.2030053494233244,1.5,tribonacci,0.0409753379257023,1.0000000000001057
1000,1.240639159058832,1.5,tribonacci,0.0409714286092125,0.999999999999694
1000,1.2794502732078736,1.5,tribonacci,0.04096709615509749,1.0000000000003424
1000,1.3194755216767062,1.5,tribonacci,0.04096230109733095,1.000000000002882
1000,1.3607528864243335,1.5,tribonacci,0.0409570014992986,1.0000000000066096
1000,1.403321537605485,1.5,tribonacci,0.040951153044082755,1.000000000009236
1000,1.4472218707411348,1.5,tribonacci,0.040944709189410414,1.0000000000079432
1000,1.4924955450518296,1.5,tribonacci,0.0409376213994943,1.000000000001362
1000,1.5391855229902058,1.5,tribonacci,0.04092983946683953,0.9999999999916914
1000,1.587336111010209,1.5,tribonacci,0.04092131193755588,0.9999999999853415
1000,1.6369930016117025,1.5,tribonacci,0.04091198665357779,0.999999999989344
1000,1.6882033167003634,1.5,tribonacci,0.04090181142413704,0.9999999999994305
1000,1.7410156523040161,1.5,tribonacci,0.04089073484915778,1.000000000000289
