N,time,lambda,chain,IPR,norm
500,8572.556731909324,1.5,fibonacci,0.005505641153974845,0.9999999834882861
500,8840.733401525064,1.5,fibonacci,0.005236733827916565,0.9999999821343336
500,9117.299484984922,1.5,fibonacci,0.006891276547815859,0.9999999806758366
500,9402.517429670132,1.5,fibonacci,0.00552785189414001,0.9999999787127892
500,9696.65789314552,1.5,fibonacci,0.005753608487070113,0.9999999775739168
500,10000.0,1.5,fibonacci,0.00490499023079203,0.9999999753645601
500,0.0,1.5,tribonacci,0.08201561019889944,1.0000000000000002
500,1.0,1.5,tribonacci,0.08187995258702184,0.999999999999774
500,1.0312831606721848,1.5,tribonacci,0.08186355167759458,1.0000000000005678
500,1.0635449574860112,1.5,tribonacci,0.08184526624798956,1.00000000000037
500,1.096816005273138,1.5,tribonacci,0.0818248989429696,0.9999999999994672
500,1.1311278765939214,1.5,tribonacci,0.08180223548812914,1.0000000000005762
500,1.1665131316981963,1.5,tribonacci,0.08177704398711168,1.0000000000056093
500,1.2030053494233244,1.5,tribonacci,0.08174907435945455,1.000000000013534
500,1.240639159058832,1.5,tribonacci,0.08171805796652559,1.000000000019979
500,1.2794502732078736,1.5,tribonacci,0.0816837074807276,1.0000000000189904
500,1.3194755216767062,1.5,tribonacci,0.08164571706112883,1.0000000000067684
500,1.3607528864243335,1.5,tribonacci,0.08160376290656676,0.9999999999861856
500,1.403321537605485,1.5,tribonacci,0.0815575042645266,0.9999999999692486
500,1.4472218707411348,1.5,tribonacci,0.08150658497991996,0.9999999999722736
500,1.4924955450518296,1.5,tribonacci,0.08145063567115604,0.9999999999952928
500,1.5391855229902058,1.5,tribonacci,0.08138927664771901,1.000000000000417
500,1.587336111010209,1.5,tribonacci,0.08132212180289243,0.9999999999998147
500,1.6369930016117025,1.5,tribonacci,0.08124878332813555,0.9999999999998684
500,1.6882033167003634,1.5,tribonacci,0.08116887757754486,1.0000000000080274
500,1.7410156523040161,1.5,tribonacci,0.08108203212233821,1.0000000000206943
500,1.7954801246878311,1.5,tribonacci,0.08098789409620963,1.0000000000221987
500,1.8516484179121548,1.5,tribonacci,0.0808861399217631,1.000000000000303
